日付	コード	企業名	iXBRLのURL	タイトル	PDFのURL
2019-02-15	3300	ＡＭＢＩＴＩＯＮ	/disc/33000/081220190215478068_tse-qcedjpsm-33000-20190214333000-ixbrl.htm	（訂正・数値データ訂正）「2019年６月期第２四半期決算短信〔日本基準〕（連結）」の一部訂正について	/disc/33000/140120190215478068.pdf
2019-02-14	3300	ＡＭＢＩＴＩＯＮ	/disc/33000/081220190214477412_tse-qcedjpsm-33000-20190214333000-ixbrl.htm	2019年６月期　第２四半期決算短信〔日本基準〕（連結）	/disc/33000/140120190214477412.pdf
2018-11-14	3300	ＡＭＢＩＴＩＯＮ	/disc/33000/081220181109434656_tse-qcedjpsm-33000-20181114333000-ixbrl.htm	2019年６月期　第１四半期決算短信〔日本基準〕（連結）	/disc/33000/140120181109434656.pdf
2018-08-14	3300	ＡＭＢＩＴＩＯＮ	/disc/33000/081220180813497386_tse-acedjpsm-33000-20180814333000-ixbrl.htm	平成30年６月期　決算短信〔日本基準〕（連結）	/disc/33000/140120180813497386.pdf
2018-05-15	3300	ＡＭＢＩＴＩＯＮ	/disc/33000/081220180515438773_tse-qcedjpsm-33000-20180515333000-ixbrl.htm	平成30年６月期　第３四半期決算短信〔日本基準〕（連結）	/disc/33000/140120180515438773.pdf
2018-02-14	3300	ＡＭＢＩＴＩＯＮ	/disc/33000/081220180213470983_tse-qcedjpsm-33000-20180214333000-ixbrl.htm	平成30年６月期　第２四半期決算短信〔日本基準〕（連結）	/disc/33000/140120180213470983.pdf
2017-11-14	3300	ＡＭＢＩＴＩＯＮ	/disc/33000/081220171113417591_tse-qcedjpsm-33000-20171114333000-ixbrl.htm	平成30年６月期　第１四半期決算短信〔日本基準〕（連結）	/disc/33000/140120171113417591.pdf
2017-08-14	3300	ＡＭＢＩＴＩＯＮ	/disc/33000/081220170814456232_tse-acedjpsm-33000-20170814333000-ixbrl.htm	平成29年６月期　決算短信〔日本基準〕（連結）	/disc/33000/140120170814456232.pdf
2017-05-15	3300	ＡＭＢＩＴＩＯＮ	/disc/33000/081220170515473147_tse-qcedjpsm-33000-20170515473147-ixbrl.htm	平成29年６月期　第３四半期　決算短信[日本基準]（連結）	/disc/33000/140120170515473147.pdf
2017-02-14	3300	ＡＭＢＩＴＩＯＮ	/disc/33000/081220170213498452_tse-qcedjpsm-33000-20170213498452-ixbrl.htm	平成29年６月期　第２四半期決算短信〔日本基準〕（連結）	/disc/33000/140120170213498452.pdf
2016-11-14	3300	ＡＭＢＩＴＩＯＮ	/disc/33000/081220161110436540_tse-qcedjpsm-33000-20161110436540-ixbrl.htm	平成29年６月期　第１四半期決算短信〔日本基準〕（連結）	/disc/33000/140120161110436540.pdf
2016-08-12	3300	ＡＭＢＩＴＩＯＮ	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm	平成28年６月期　決算短信[日本基準]（連結）	/disc/33000/140120160812474958.pdf
2026-07-28	7191	イントラスト	/disc/71910/081220260727500285_tse-qcedjpsm-71910-20260728371910-ixbrl.htm	2027年３月期　第１四半期決算短信〔日本基準〕(連結)	/disc/71910/140120260727500285.pdf
2026-05-13	7191	イントラスト	/disc/71910/081220260512525831_tse-acedjpsm-71910-20260513371910-ixbrl.htm	2026年３月期　決算短信〔日本基準〕(連結)	/disc/71910/140120260512525831.pdf
2026-01-29	7191	イントラスト	/disc/71910/081220260128540188_tse-qcedjpsm-71910-20260129371910-ixbrl.htm	2026年３月期　第３四半期決算短信〔日本基準〕（連結）	/disc/71910/140120260128540188.pdf
2025-10-29	7191	イントラスト	/disc/71910/081220251028580212_tse-scedjpsy-71910-20251029371910-ixbrl.htm	2026年３月期　第２四半期（中間期）決算短信〔日本基準〕（連結）	/disc/71910/140120251028580212.pdf
2025-07-29	7191	イントラスト	/disc/71910/081220250728521686_tse-qcedjpsm-71910-20250729371910-ixbrl.htm	2026年３月期　第１四半期決算短信〔日本基準〕(連結)	/disc/71910/140120250728521686.pdf
2025-05-09	7191	イントラスト	/disc/71910/081220250509536429_tse-acedjpsm-71910-20250509371910-ixbrl.htm	2025年３月期　決算短信〔日本基準〕(連結)	/disc/71910/140120250509536429.pdf
2025-01-29	7191	イントラスト	/disc/71910/081220250128556677_tse-qcedjpsm-71910-20250129371910-ixbrl.htm	2025年３月期　第3四半期決算短信〔日本基準〕（連結）	/disc/71910/140120250128556677.pdf
2024-10-29	7191	イントラスト	/disc/71910/081220241028504322_tse-scedjpsy-71910-20241029371910-ixbrl.htm	2025年３月期　第2四半期（中間期）決算短信〔日本基準〕（連結）	/disc/71910/140120241028504322.pdf
2024-07-26	7191	イントラスト	/disc/71910/081220240725555083_tse-qcedjpsm-71910-20240726371910-ixbrl.htm	2025年３月期　第１四半期決算短信〔日本基準〕(連結)	/disc/71910/140120240725555083.pdf
2024-05-10	7191	イントラスト	/disc/71910/081220240509585910_tse-acedjpsm-71910-20240510371910-ixbrl.htm	2024年３月期　決算短信〔日本基準〕(連結)	/disc/71910/140120240509585910.pdf
2024-01-29	7191	イントラスト	/disc/71910/081220240127520304_tse-qcedjpsm-71910-20240129371910-ixbrl.htm	2024年３月期　第３四半期決算短信〔日本基準〕(連結)	/disc/71910/140120240127520304.pdf
2023-10-27	7191	イントラスト	/disc/71910/081220231026572679_tse-qcedjpsm-71910-20231027371910-ixbrl.htm	2024年３月期　第２四半期決算短信〔日本基準〕(連結)	/disc/71910/140120231026572679.pdf
2023-07-28	7191	イントラスト	/disc/71910/081220230727528498_tse-qcedjpsm-71910-20230728371910-ixbrl.htm	2024年３月期　第１四半期決算短信〔日本基準〕(連結)	/disc/71910/140120230727528498.pdf
2023-05-12	7191	イントラスト	/disc/71910/081220230511564847_tse-anedjpsm-71910-20230512371910-ixbrl.htm	2023年３月期　決算短信〔日本基準〕(非連結)	/disc/71910/140120230511564847.pdf
2023-01-27	7191	イントラスト	/disc/71910/081220230127594847_tse-qnedjpsm-71910-20230127371910-ixbrl.htm	2023年３月期　第３四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120230127594847.pdf
2022-10-28	7191	イントラスト	/disc/71910/081220221027551278_tse-qnedjpsm-71910-20221028371910-ixbrl.htm	2023年３月期　第２四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120221027551278.pdf
2022-07-29	7191	イントラスト	/disc/71910/081220220728506570_tse-qnedjpsm-71910-20220729371910-ixbrl.htm	2023年３月期　第１四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120220728506570.pdf
2022-05-13	7191	イントラスト	/disc/71910/081220220512543323_tse-anedjpsm-71910-20220513371910-ixbrl.htm	2022年３月期　決算短信〔日本基準〕(非連結)	/disc/71910/140120220512543323.pdf
2022-01-28	7191	イントラスト	/disc/71910/081220220128574626_tse-qnedjpsm-71910-20220128371910-ixbrl.htm	2022年３月期　第３四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120220128574626.pdf
2021-10-29	7191	イントラスト	/disc/71910/081220211028419279_tse-qnedjpsm-71910-20211029371910-ixbrl.htm	2022年３月期　第２四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120211028419279.pdf
2021-07-30	7191	イントラスト	/disc/71910/081220210729474042_tse-qnedjpsm-71910-20210730371910-ixbrl.htm	2022年３月期　第１四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120210729474042.pdf
2021-05-14	7191	イントラスト	/disc/71910/081220210514418658_tse-anedjpsm-71910-20210514371910-ixbrl.htm	2021年３月期　決算短信〔日本基準〕(非連結)	/disc/71910/140120210514418658.pdf
2021-01-29	7191	イントラスト	/disc/71910/081220210128451053_tse-qnedjpsm-71910-20210129371910-ixbrl.htm	2021年３月期　第３四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120210128451053.pdf
2020-10-30	7191	イントラスト	/disc/71910/081220201029411327_tse-qnedjpsm-71910-20201030371910-ixbrl.htm	2021年３月期　第２四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120201029411327.pdf
2020-07-30	7191	イントラスト	/disc/71910/081220200727467218_tse-qnedjpsm-71910-20200730371910-ixbrl.htm	2021年３月期　第１四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120200727467218.pdf
2020-05-12	7191	イントラスト	/disc/71910/081220200509407757_tse-anedjpsm-71910-20200512371910-ixbrl.htm	2020年３月期　決算短信〔日本基準〕(非連結)	/disc/71910/140120200509407757.pdf
2020-01-29	7191	イントラスト	/disc/71910/081220200124449999_tse-qnedjpsm-71910-20200124449999-ixbrl.htm	2020年３月期　第３四半期決算短信〔日本基準〕（非連結）	/disc/71910/140120200124449999.pdf
2019-10-25	7191	イントラスト	/disc/71910/081220191023410709_tse-qnedjpsm-71910-20191023410709-ixbrl.htm	2020年３月期　第２四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120191023410709.pdf
2019-07-26	7191	イントラスト	/disc/71910/081220190723474603_tse-qnedjpsm-71910-20190723474603-ixbrl.htm	2020年３月期　第１四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120190723474603.pdf
2019-05-10	7191	イントラスト	/disc/71910/081220190507415437_tse-anedjpsm-71910-20190507415437-ixbrl.htm	2019年３月期　決算短信〔日本基準〕(非連結)	/disc/71910/140120190507415437.pdf
2019-01-25	7191	イントラスト	/disc/71910/081220190122462213_tse-qnedjpsm-71910-20190122462213-ixbrl.htm	平成31年３月期 第３四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120190122462213.pdf
2018-10-26	7191	イントラスト	/disc/71910/081220181022420574_tse-qnedjpsm-71910-20181022420574-ixbrl.htm	平成31年３月期 第２四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120181022420574.pdf
2018-07-27	7191	イントラスト	/disc/71910/081220180725484727_tse-qnedjpsm-71910-20180725484727-ixbrl.htm	平成31年3月期　第1四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120180725484727.pdf
2018-05-11	7191	イントラスト	/disc/71910/081220180507427636_tse-anedjpsm-71910-20180507427636-ixbrl.htm	平成30年3月期　決算短信〔日本基準〕(非連結)	/disc/71910/140120180507427636.pdf
2018-01-26	7191	イントラスト	/disc/71910/081220180125456068_tse-qnedjpsm-71910-20180125456068-ixbrl.htm	平成30年3月期　第3四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120180125456068.pdf
2017-10-27	7191	イントラスト	/disc/71910/081220171019494034_tse-qnedjpsm-71910-20171019494034-ixbrl.htm	平成30年3月期　第2四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120171019494034.pdf
2017-07-28	7191	イントラスト	/disc/71910/081220170719434708_tse-qnedjpsm-71910-20170719434708-ixbrl.htm	平成30年3月期　第1四半期決算短信 [日本基準] (非連結)	/disc/71910/140120170719434708.pdf
2017-05-12	7191	イントラスト	/disc/71910/081220170501457111_tse-anedjpsm-71910-20170501457111-ixbrl.htm	平成29年3月期 決算短信 [日本基準] (非連結)	/disc/71910/140120170501457111.pdf
2017-01-27	7191	イントラスト	/disc/71910/081220170117475715_tse-qnedjpsm-71910-20170117475715-ixbrl.htm	平成29年3月期 第3四半期決算短信〔日本基準〕(非連結)	/disc/71910/140120170117475715.pdf
2026-07-30	3496	アズーム	/disc/34960/081220260730503259_tse-qcedjpsm-34960-20260730334960-ixbrl.htm	2026年９月期第３四半期決算短信［日本基準］（連結）	/disc/34960/140120260730503259.pdf
2026-04-30	3496	アズーム	/disc/34960/081220260430514761_tse-scedjpsy-34960-20260430334960-ixbrl.htm	2026年９月期第２四半期（中間期）決算短信［日本基準］（連結）	/disc/34960/140120260430514761.pdf
2026-01-30	3496	アズーム	/disc/34960/081220260130543266_tse-qcedjpsm-34960-20260130334960-ixbrl.htm	2026年９月期第１四半期決算短信［日本基準］（連結）	/disc/34960/140120260130543266.pdf
2025-11-13	3496	アズーム	/disc/34960/081220251113500129_tse-acedjpsm-34960-20251113334960-ixbrl.htm	2025年９月期決算短信〔日本基準〕（連結）	/disc/34960/140120251113500129.pdf
2025-07-31	3496	アズーム	/disc/34960/081220250731525446_tse-qcedjpsm-34960-20250731334960-ixbrl.htm	2025年９月期第３四半期決算短信［日本基準］（連結）	/disc/34960/140120250731525446.pdf
2025-04-30	3496	アズーム	/disc/34960/081220250430527792_tse-scedjpsy-34960-20250430334960-ixbrl.htm	2025年９月期第２四半期（中間期）決算短信［日本基準］（連結）	/disc/34960/140120250430527792.pdf
2025-01-31	3496	アズーム	/disc/34960/081220250131559890_tse-qcedjpsm-34960-20250131334960-ixbrl.htm	2025年９月期第１四半期決算短信［日本基準］（連結）	/disc/34960/140120250131559890.pdf
2024-11-13	3496	アズーム	/disc/34960/081220241113521395_tse-acedjpsm-34960-20241113334960-ixbrl.htm	2024年９月期決算短信〔日本基準〕（連結）	/disc/34960/140120241113521395.pdf
2024-08-09	3496	アズーム	/disc/34960/081220240807565722_tse-qcedjpsm-34960-20240809334960-ixbrl.htm	2024年９月期第３四半期決算短信［日本基準］（連結）（公認会計士等による期中レビューの完了）	/disc/34960/140120240807565722.pdf
2024-07-31	3496	アズーム	/disc/34960/081220240731558972_tse-qcedjpsm-34960-20240731334960-ixbrl.htm	2024年９月期第３四半期決算短信［日本基準］（連結）	/disc/34960/140120240731558972.pdf
2024-04-30	3496	アズーム	/disc/34960/081220240430579909_tse-qcedjpsm-34960-20240430334960-ixbrl.htm	2024年９月期第２四半期決算短信［日本基準］（連結）	/disc/34960/140120240430579909.pdf
2024-01-31	3496	アズーム	/disc/34960/081220240131523186_tse-qcedjpsm-34960-20240131334960-ixbrl.htm	2024年９月期第１四半期決算短信［日本基準］（連結）	/disc/34960/140120240131523186.pdf
2023-11-10	3496	アズーム	/disc/34960/081220231108582964_tse-acedjpsm-34960-20231110334960-ixbrl.htm	2023年９月期決算短信〔日本基準〕（連結）	/disc/34960/140120231108582964.pdf
2023-07-31	3496	アズーム	/disc/34960/081220230731530419_tse-qcedjpsm-34960-20230731334960-ixbrl.htm	2023年９月期第３四半期決算短信［日本基準］（連結）	/disc/34960/140120230731530419.pdf
2023-04-28	3496	アズーム	/disc/34960/081220230428556462_tse-qcedjpsm-34960-20230428334960-ixbrl.htm	2023年９月期第２四半期決算短信［日本基準］（連結）	/disc/34960/140120230428556462.pdf
2023-01-30	3496	アズーム	/disc/34960/081220230130596096_tse-qcedjpsm-34960-20230130334960-ixbrl.htm	2023年９月期第１四半期決算短信〔日本基準〕（連結）	/disc/34960/140120230130596096.pdf
2022-11-10	3496	アズーム	/disc/34960/081220221110562490_tse-acedjpsm-34960-20221110334960-ixbrl.htm	2022年９月期決算短信〔日本基準〕（連結）	/disc/34960/140120221110562490.pdf
2022-07-29	3496	アズーム	/disc/34960/081220220729507940_tse-qcedjpsm-34960-20220729334960-ixbrl.htm	2022年９月期第３四半期決算短信〔日本基準〕（連結）	/disc/34960/140120220729507940.pdf
2022-04-28	3496	アズーム	/disc/34960/081220220428531308_tse-qcedjpsm-34960-20220428334960-ixbrl.htm	2022年９月期第２四半期決算短信〔日本基準〕（連結）	/disc/34960/140120220428531308.pdf
2022-01-31	3496	アズーム	/disc/34960/081220220131576156_tse-qcedjpsm-34960-20220131334960-ixbrl.htm	2022年９月期第１四半期決算短信〔日本基準〕（連結）	/disc/34960/140120220131576156.pdf
2021-11-11	3496	アズーム	/disc/34960/081220211109429376_tse-acedjpsm-34960-20211111334960-ixbrl.htm	2021年９月期決算短信〔日本基準〕（連結）	/disc/34960/140120211109429376.pdf
2021-07-29	3496	アズーム	/disc/34960/081220210728473107_tse-qcedjpsm-34960-20210729334960-ixbrl.htm	2021年９月期第３四半期決算短信〔日本基準〕（連結）	/disc/34960/140120210728473107.pdf
2021-04-30	3496	アズーム	/disc/34960/081220210426400544_tse-qcedjpsm-34960-20210430334960-ixbrl.htm	2021年９月期第２四半期決算短信〔日本基準〕（連結）	/disc/34960/140120210426400544.pdf
2021-01-27	3496	アズーム	/disc/34960/081220210122447768_tse-qcedjpsm-34960-20210127334960-ixbrl.htm	2021年９月期第１四半期決算短信〔日本基準〕（連結）	/disc/34960/140120210122447768.pdf
2020-11-09	3496	アズーム	/disc/34960/081220201106418070_tse-acedjpsm-34960-20201109334960-ixbrl.htm	2020年９月期決算短信〔日本基準〕（連結）	/disc/34960/140120201106418070.pdf
2020-07-30	3496	アズーム	/disc/34960/081220200729468597_tse-qcedjpsm-34960-20200730334960-ixbrl.htm	2020年９月期第３四半期決算短信〔日本基準〕（連結）	/disc/34960/140120200729468597.pdf
2020-04-30	3496	アズーム	/disc/34960/081220200424499155_tse-qcedjpsm-34960-20200430334960-ixbrl.htm	2020年９月期第２四半期決算短信〔日本基準〕（連結）	/disc/34960/140120200424499155.pdf
2020-01-28	3496	アズーム	/disc/34960/081220200127451277_tse-qcedjpsm-34960-20200128334960-ixbrl.htm	2020年９月期第１四半期決算短信〔日本基準〕（連結）	/disc/34960/140120200127451277.pdf
2019-11-08	3496	アズーム	/disc/34960/081220191107421914_tse-anedjpsm-34960-20191108334960-ixbrl.htm	2019年９月期　決算短信〔日本基準〕（非連結）	/disc/34960/140120191107421914.pdf
2019-07-29	3496	アズーム	/disc/34960/081220190726476441_tse-qnedjpsm-34960-20190729334960-ixbrl.htm	2019年９月期第３四半期決算短信〔日本基準〕（非連結）	/disc/34960/140120190726476441.pdf
2019-04-25	3496	アズーム	/disc/34960/081220190424410088_tse-qnedjpsm-34960-20190425334960-ixbrl.htm	2019年９月期第２四半期決算短信〔日本基準〕（非連結）	/disc/34960/140120190424410088.pdf
2019-01-28	3496	アズーム	/disc/34960/081220190123462455_tse-qnedjpsm-34960-20190128334960-ixbrl.htm	2019年９月期第１四半期決算短信〔日本基準〕（非連結）	/disc/34960/140120190123462455.pdf
2018-11-09	3496	アズーム	/disc/34960/081220181023421527_tse-anedjpsm-34960-20181023421527-ixbrl.htm	2018年９月期 決算短信〔日本基準〕（非連結）	/disc/34960/140120181023421527.pdf
2026-06-05	6574	コンヴァノ	/disc/65740/081220260603561910_tse-acedifsm-65740-20260605365740-ixbrl.htm	（再訂正・数値データ訂正）2026年３月期決算短信〔IFRS〕（連結）の一部訂正について	/disc/65740/140120260603561910.pdf
2026-05-29	6574	コンヴァノ	/disc/65740/081220260529555527_tse-acedifsm-65740-20260529365740-ixbrl.htm	(訂正・数値データ訂正)「2026年３月期決算短信〔ＩＦＲＳ〕（連結）」の 一部訂正について	/disc/65740/140120260529555527.pdf
2026-05-15	6574	コンヴァノ	/disc/65740/081220260515538835_tse-acedifsm-65740-20260515365740-ixbrl.htm	2026年３月期 決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120260515538835.pdf
2026-02-13	6574	コンヴァノ	/disc/65740/081220260212558566_tse-qcedifsm-65740-20260213365740-ixbrl.htm	2026年３月期 第３四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120260212558566.pdf
2025-11-13	6574	コンヴァノ	/disc/65740/081220251112599010_tse-scedifsy-65740-20251113365740-ixbrl.htm	2026年３月期第２四半期(中間期)決算短信 〔IFRS〕 (連結)	/disc/65740/140120251112599010.pdf
2025-08-14	6574	コンヴァノ	/disc/65740/081220250814541410_tse-qcedifsm-65740-20250814365740-ixbrl.htm	2026年３月期 第１四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120250814541410.pdf
2025-05-15	6574	コンヴァノ	/disc/65740/081220250515552660_tse-acedifsm-65740-20250515365740-ixbrl.htm	2025年３月期 決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120250515552660.pdf
2025-02-14	6574	コンヴァノ	/disc/65740/081220250213574617_tse-qcedifsm-65740-20250214365740-ixbrl.htm	2025年３月期第３四半期決算短信〔IFRS〕 (連結)	/disc/65740/140120250213574617.pdf
2024-11-14	6574	コンヴァノ	/disc/65740/081220241113522658_tse-scedifsy-65740-20241114365740-ixbrl.htm	2025年３月期第２四半期(中間期)決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120241113522658.pdf
2024-05-30	6574	コンヴァノ	/disc/65740/081220240529513208_tse-acedifsm-65740-20240530465740-ixbrl.htm	（訂正・数値データ訂正）「2024年３月期 決算短信〔ＩＦＲＳ〕（連結）」の一部訂正について	/disc/65740/140120240529513208.pdf
2024-05-10	6574	コンヴァノ	/disc/65740/081220240507582673_tse-acedifsm-65740-20240510365740-ixbrl.htm	2024年３月期 決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120240507582673.pdf
2024-02-14	6574	コンヴァノ	/disc/65740/081220240201524615_tse-qcedifsm-65740-20240214365740-ixbrl.htm	2024年３月期 第３四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120240201524615.pdf
2023-11-14	6574	コンヴァノ	/disc/65740/081220231114589102_tse-qcedifsm-65740-20231114365740-ixbrl.htm	2024年３月期 第２四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120231114589102.pdf
2023-08-10	6574	コンヴァノ	/disc/65740/081220230810540124_tse-qcedifsm-65740-20230810365740-ixbrl.htm	2024年３月期 第１四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120230810540124.pdf
2023-05-12	6574	コンヴァノ	/disc/65740/081220230331541176_tse-acedifsm-65740-20230512365740-ixbrl.htm	2023年３月期 決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120230331541176.pdf
2023-02-10	6574	コンヴァノ	/disc/65740/081220230203500257_tse-qcedifsm-65740-20230210365740-ixbrl.htm	2023年３月期 第３四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120230203500257.pdf
2022-11-11	6574	コンヴァノ	/disc/65740/081220221102555921_tse-qcedifsm-65740-20221111365740-ixbrl.htm	2023年３月期 第２四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120221102555921.pdf
2022-08-12	6574	コンヴァノ	/disc/65740/081220220804511943_tse-qcedifsm-65740-20220812365740-ixbrl.htm	2023年３月期 第１四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120220804511943.pdf
2022-05-12	6574	コンヴァノ	/disc/65740/081220220429532219_tse-acedifsm-65740-20220512365740-ixbrl.htm	2022年３月期 決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120220429532219.pdf
2022-02-10	6574	コンヴァノ	/disc/65740/081220220125572529_tse-qcedifsm-65740-20220210365740-ixbrl.htm	2022年３月期 第３四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120220125572529.pdf
2021-11-11	6574	コンヴァノ	/disc/65740/081220211109429173_tse-qcedifsm-65740-20211111365740-ixbrl.htm	2022年３月期 第２四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120211109429173.pdf
2021-08-12	6574	コンヴァノ	/disc/65740/081220210729473326_tse-qcedifsm-65740-20210812365740-ixbrl.htm	2022年３月期 第１四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120210729473326.pdf
2021-05-13	6574	コンヴァノ	/disc/65740/081220210511411129_tse-acedifsm-65740-20210513365740-ixbrl.htm	2021年３月期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120210511411129.pdf
2021-02-12	6574	コンヴァノ	/disc/65740/081220210210461664_tse-qcedifsm-65740-20210212365740-ixbrl.htm	2021年３月期 第３四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120210210461664.pdf
2020-11-12	6574	コンヴァノ	/disc/65740/081220201021406328_tse-qcedifsm-65740-20201112365740-ixbrl.htm	2021年３月期 第２四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120201021406328.pdf
2020-08-11	6574	コンヴァノ	/disc/65740/081220200807478310_tse-qcedifsm-65740-20200811365740-ixbrl.htm	2021年３月期 第１四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120200807478310.pdf
2020-06-11	6574	コンヴァノ	/disc/65740/081220200609440265_tse-acedifsm-65740-20200611365740-ixbrl.htm	2020年３月期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120200609440265.pdf
2020-02-13	6574	コンヴァノ	/disc/65740/081220200123449937_tse-qcedifsm-65740-20200213365740-ixbrl.htm	2020年３月期 第３四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120200123449937.pdf
2019-11-13	6574	コンヴァノ	/disc/65740/081220191102418599_tse-qcedifsm-65740-20191113365740-ixbrl.htm	2020年３月期 第２四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120191102418599.pdf
2019-08-09	6574	コンヴァノ	/disc/65740/081220190726477017_tse-qcedifsm-65740-20190809365740-ixbrl.htm	2020年３月期 第１四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120190726477017.pdf
2019-05-15	6574	コンヴァノ	/disc/65740/081220190510420681_tse-acedifsm-65740-20190515465740-ixbrl.htm	2019年３月期 決算短信〔ＩＦＲＳ〕(連結)	/disc/65740/140120190510420681.pdf
2019-02-14	6574	コンヴァノ	/disc/65740/081220190212474901_tse-qcedifsm-65740-20190214565740-ixbrl.htm	2019年３月期 第３四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120190212474901.pdf
2018-11-13	6574	コンヴァノ	/disc/65740/081220181112435218_tse-qcedifsm-65740-20181113365740-ixbrl.htm	2019年３月期 第２四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120181112435218.pdf
2018-08-14	6574	コンヴァノ	/disc/65740/081220180809495603_tse-qcedifsm-65740-20180814365740-ixbrl.htm	2019年３月期 第１四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/65740/140120180809495603.pdf
2018-05-15	6574	コンヴァノ	/disc/65740/081220180514437694_tse-acedifsm-65740-20180515365740-ixbrl.htm	2018年３月期　決算短信〔ＩＦＲＳ〕(連結)	/disc/65740/140120180514437694.pdf
2026-05-15	7320	日本リビング保証	/disc/73200/081220260515536546_tse-qcedjpsm-73200-20260515373200-ixbrl.htm	2026年６月期　第３四半期決算短信〔日本基準〕（連結）	/disc/73200/140120260515536546.pdf
2026-02-13	7320	日本リビング保証	/disc/73200/081220260213559688_tse-scedjpsy-73200-20260213373200-ixbrl.htm	2026年６月期　第２四半期（中間期）決算短信［日本基準］（連結）	/disc/73200/140120260213559688.pdf
2025-11-12	7320	日本リビング保証	/disc/73200/081220251112597221_tse-qcedjpsm-73200-20251112373200-ixbrl.htm	2026年６月期　第１四半期決算短信［日本基準］（連結）	/disc/73200/140120251112597221.pdf
2025-09-30	7320	日本リビング保証	/disc/73200/081220250930565234_tse-scedjpsy-73200-20250930373200-ixbrl.htm	（訂正・数値データ訂正）「2025年６月期第２四半期（中間期）決算短信［日本基準］（連結）」の一部訂正について	/disc/73200/140120250930565234.pdf
2025-09-30	7320	日本リビング保証	/disc/73200/081220250930565252_tse-qcedjpsm-73200-20250930373200-ixbrl.htm	（訂正・数値データ訂正）「2025年６月期第３四半期決算短信［日本基準］（連結）」の一部訂正について	/disc/73200/140120250930565252.pdf
2025-08-13	7320	日本リビング保証	/disc/73200/081220250813540993_tse-acedjpsm-73200-20250813373200-ixbrl.htm	2025年６月期　決算短信［日本基準］（連結）	/disc/73200/140120250813540993.pdf
2025-05-13	7320	日本リビング保証	/disc/73200/081220250513544462_tse-qcedjpsm-73200-20250513373200-ixbrl.htm	2025年６月期　第３四半期決算短信〔日本基準〕(連結)	/disc/73200/140120250513544462.pdf
2025-02-13	7320	日本リビング保証	/disc/73200/081220250213571941_tse-scedjpsy-73200-20250213373200-ixbrl.htm	2025年6月期　第2四半期（中間期）決算短信［日本基準］(連結）	/disc/73200/140120250213571941.pdf
2024-11-12	7320	日本リビング保証	/disc/73200/081220241112519254_tse-qcedjpsm-73200-20241112373200-ixbrl.htm	2025年6月期　第1四半期決算短信〔日本基準］(連結)	/disc/73200/140120241112519254.pdf
